ダウンロードした時刻：2024/07/10 01:10:28

,横浜,横浜,横浜,横浜,横浜,横浜
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
1985/1/1,4.3,8,1,8.0,8,1
1985/1/2,4.6,8,1,10.4,8,1
1985/1/3,2.7,8,1,4.1,8,1
1985/1/4,3.3,8,1,7.8,8,1
1985/1/5,2.7,8,1,6.6,8,1
1985/1/6,2.3,8,1,5.8,8,1
1985/1/7,2.7,8,1,6.0,8,1
1985/1/8,4.2,8,1,8.2,8,1
1985/1/9,4.1,8,1,7.4,8,1
1985/1/10,6.5,8,1,12.0,8,1
1985/1/11,7.5,8,1,10.3,8,1
1985/1/12,4.1,8,1,7.2,8,1
1985/1/13,5.3,8,1,9.5,8,1
1985/1/14,2.2,8,1,7.2,8,1
1985/1/15,2.3,8,1,6.9,8,1
1985/1/16,6.3,8,1,12.0,8,1
1985/1/17,2.5,8,1,6.7,8,1
1985/1/18,2.1,8,1,5.0,8,1
1985/1/19,3.3,8,1,6.7,8,1
1985/1/20,6.1,8,1,12.5,8,1
1985/1/21,5.3,8,1,9.6,8,1
1985/1/22,4.8,8,1,8.6,8,1
1985/1/23,5.7,8,1,11.2,8,1
1985/1/24,3.8,8,1,5.8,8,1
1985/1/25,2.6,8,1,6.3,8,1
1985/1/26,1.5,8,1,7.3,8,1
1985/1/27,2.4,8,1,4.8,8,1
1985/1/28,4.9,8,1,10.5,8,1
1985/1/29,2.8,8,1,6.2,8,1
1985/1/30,0.8,8,1,4.4,8,1
1985/1/31,2.7,8,1,7.2,8,1
1985/2/1,7.0,8,1,12.6,8,1
1985/2/2,7.8,8,1,11.4,8,1
1985/2/3,6.1,8,1,9.4,8,1
1985/2/4,6.9,8,1,10.4,8,1
1985/2/5,5.4,8,1,8.0,8,1
1985/2/6,7.6,8,1,10.5,8,1
1985/2/7,9.4,8,1,13.0,8,1
1985/2/8,6.8,8,1,9.1,8,1
1985/2/9,5.0,8,1,7.9,8,1
1985/2/10,9.4,8,1,14.1,8,1
1985/2/11,7.7,8,1,13.4,8,1
1985/2/12,6.4,8,1,9.8,8,1
1985/2/13,6.8,8,1,12.7,8,1
1985/2/14,4.7,8,1,9.6,8,1
1985/2/15,4.8,8,1,9.0,8,1
1985/2/16,5.3,8,1,7.9,8,1
1985/2/17,7.4,8,1,11.9,8,1
1985/2/18,6.8,8,1,9.0,8,1
1985/2/19,3.5,8,1,7.5,8,1
1985/2/20,7.1,8,1,9.0,8,1
1985/2/21,7.9,8,1,13.4,8,1
1985/2/22,3.7,8,1,8.3,8,1
1985/2/23,4.6,8,1,8.3,8,1
1985/2/24,5.0,8,1,9.4,8,1
1985/2/25,5.4,8,1,10.2,8,1
1985/2/26,5.5,8,1,8.2,8,1
1985/2/27,5.5,8,1,7.5,8,1
1985/2/28,2.8,8,1,4.7,8,1
1985/3/1,6.6,8,1,10.0,8,1
1985/3/2,6.7,8,1,8.1,8,1
1985/3/3,8.2,8,1,14.1,8,1
1985/3/4,5.6,8,1,8.7,8,1
1985/3/5,5.2,8,1,6.7,8,1
1985/3/6,5.7,8,1,7.9,8,1
1985/3/7,6.9,8,1,9.8,8,1
1985/3/8,9.9,8,1,14.6,8,1
1985/3/9,12.3,8,1,20.0,8,1
1985/3/10,7.6,8,1,11.1,8,1
1985/3/11,1.8,8,1,6.8,8,1
1985/3/12,5.5,8,1,7.7,8,1
1985/3/13,7.3,8,1,10.6,8,1
1985/3/14,4.6,8,1,7.2,8,1
1985/3/15,5.0,8,1,7.7,8,1
1985/3/16,6.1,8,1,10.0,8,1
1985/3/17,5.3,8,1,7.8,8,1
1985/3/18,10.8,8,1,16.8,8,1
1985/3/19,6.2,8,1,10.8,8,1
1985/3/20,8.2,8,1,12.5,8,1
1985/3/21,7.1,8,1,8.4,8,1
1985/3/22,9.2,8,1,12.7,8,1
1985/3/23,5.9,8,1,7.5,8,1
1985/3/24,6.9,8,1,11.0,8,1
1985/3/25,10.5,8,1,15.3,8,1
1985/3/26,15.5,8,1,21.4,8,1
1985/3/27,6.2,8,1,10.9,8,1
1985/3/28,8.7,8,1,10.7,8,1
1985/3/29,9.6,8,1,12.4,8,1
1985/3/30,10.0,8,1,14.2,8,1
1985/3/31,6.9,8,1,12.4,8,1
1985/4/1,8.7,8,1,13.6,8,1
1985/4/2,10.3,8,1,14.8,8,1
1985/4/3,15.1,8,1,19.0,8,1
1985/4/4,15.0,8,1,16.8,8,1
1985/4/5,15.0,8,1,19.3,8,1
1985/4/6,13.7,8,1,18.5,8,1
1985/4/7,12.9,8,1,15.7,8,1
1985/4/8,12.9,8,1,15.3,8,1
1985/4/9,14.2,8,1,21.9,8,1
1985/4/10,13.9,8,1,20.1,8,1
1985/4/11,14.6,8,1,18.7,8,1
1985/4/12,8.0,8,1,12.5,8,1
1985/4/13,9.9,8,1,13.2,8,1
1985/4/14,11.4,8,1,16.7,8,1
1985/4/15,11.3,8,1,15.2,8,1
1985/4/16,11.5,8,1,14.0,8,1
1985/4/17,13.4,8,1,18.1,8,1
1985/4/18,9.8,8,1,11.9,8,1
1985/4/19,12.9,8,1,17.7,8,1
1985/4/20,15.3,8,1,20.3,8,1
1985/4/21,15.7,8,1,21.0,8,1
1985/4/22,16.2,8,1,20.0,8,1
1985/4/23,16.6,8,1,22.9,8,1
1985/4/24,16.7,8,1,25.4,8,1
1985/4/25,15.1,8,1,20.0,8,1
1985/4/26,17.8,8,1,22.0,8,1
1985/4/27,15.7,8,1,19.9,8,1
1985/4/28,14.6,8,1,19.1,8,1
1985/4/29,15.1,8,1,21.2,8,1
1985/4/30,16.5,8,1,22.8,8,1
1985/5/1,17.8,8,1,24.3,8,1
1985/5/2,18.4,8,1,24.4,8,1
1985/5/3,19.0,8,1,24.7,8,1
1985/5/4,19.8,8,1,25.6,8,1
1985/5/5,18.2,8,1,23.2,8,1
1985/5/6,20.3,8,1,23.2,8,1
1985/5/7,13.5,8,1,20.1,8,1
1985/5/8,17.4,8,1,22.6,8,1
1985/5/9,18.7,8,1,23.4,8,1
1985/5/10,17.9,8,1,20.8,8,1
1985/5/11,18.0,8,1,22.1,8,1
1985/5/12,18.8,8,1,24.2,8,1
1985/5/13,18.9,8,1,22.2,8,1
1985/5/14,17.6,8,1,18.6,8,1
1985/5/15,19.0,8,1,23.6,8,1
1985/5/16,17.2,8,1,21.3,8,1
1985/5/17,17.5,8,1,22.9,8,1
1985/5/18,19.2,8,1,23.5,8,1
1985/5/19,19.7,8,1,23.2,8,1
1985/5/20,20.3,8,1,21.7,8,1
1985/5/21,13.9,8,1,20.2,8,1
1985/5/22,16.1,8,1,20.4,8,1
1985/5/23,19.8,8,1,25.3,8,1
1985/5/24,19.7,8,1,22.2,8,1
1985/5/25,21.3,8,1,22.9,8,1
1985/5/26,22.3,8,1,25.6,8,1
1985/5/27,20.5,8,1,25.4,8,1
1985/5/28,20.2,8,1,23.3,8,1
1985/5/29,16.1,8,1,18.8,8,1
1985/5/30,16.0,8,1,19.3,8,1
1985/5/31,17.4,8,1,21.3,8,1
1985/6/1,18.8,8,1,22.7,8,1
1985/6/2,19.6,8,1,23.3,8,1
1985/6/3,20.7,8,1,25.1,8,1
1985/6/4,21.3,8,1,26.1,8,1
1985/6/5,22.0,8,1,27.7,8,1
1985/6/6,23.3,8,1,29.9,8,1
1985/6/7,23.6,8,1,29.1,8,1
1985/6/8,18.8,8,1,22.0,8,1
1985/6/9,17.3,8,1,18.3,8,1
1985/6/10,18.1,8,1,20.6,8,1
1985/6/11,18.4,8,1,21.5,8,1
1985/6/12,18.0,8,1,20.9,8,1
1985/6/13,16.0,8,1,17.8,8,1
1985/6/14,14.6,8,1,17.6,8,1
1985/6/15,15.2,8,1,18.1,8,1
1985/6/16,16.8,8,1,20.9,8,1
1985/6/17,17.7,8,1,22.1,8,1
1985/6/18,16.0,8,1,17.1,8,1
1985/6/19,19.1,8,1,22.8,8,1
1985/6/20,19.1,8,1,22.0,8,1
1985/6/21,20.2,8,1,22.3,8,1
1985/6/22,23.3,8,1,27.5,8,1
1985/6/23,23.2,8,1,26.8,8,1
1985/6/24,21.7,8,1,23.0,8,1
1985/6/25,20.0,8,1,23.5,8,1
1985/6/26,22.0,8,1,26.0,8,1
1985/6/27,21.2,8,1,24.6,8,1
1985/6/28,18.0,8,1,18.7,8,1
1985/6/29,19.8,8,1,21.4,8,1
1985/6/30,21.3,8,1,24.2,8,1
1985/7/1,25.1,8,1,30.8,8,1
1985/7/2,21.2,8,1,23.8,8,1
1985/7/3,21.3,8,1,22.7,8,1
1985/7/4,24.8,8,1,29.9,8,1
1985/7/5,20.7,8,1,21.8,8,1
1985/7/6,25.6,8,1,30.2,8,1
1985/7/7,24.2,8,1,27.0,8,1
1985/7/8,23.5,8,1,26.4,8,1
1985/7/9,24.4,8,1,29.4,8,1
1985/7/10,24.0,8,1,27.8,8,1
1985/7/11,25.4,8,1,30.7,8,1
1985/7/12,25.8,8,1,28.2,8,1
1985/7/13,23.6,8,1,25.5,8,1
1985/7/14,25.5,8,1,32.0,8,1
1985/7/15,25.1,8,1,30.2,8,1
1985/7/16,25.1,8,1,29.8,8,1
1985/7/17,25.7,8,1,29.8,8,1
1985/7/18,27.2,8,1,30.6,8,1
1985/7/19,27.9,8,1,32.1,8,1
1985/7/20,27.5,8,1,31.7,8,1
1985/7/21,26.4,8,1,31.3,8,1
1985/7/22,25.8,8,1,30.6,8,1
1985/7/23,26.2,8,1,31.4,8,1
1985/7/24,27.0,8,1,31.8,8,1
1985/7/25,27.4,8,1,32.6,8,1
1985/7/26,28.0,8,1,32.7,8,1
1985/7/27,28.4,8,1,32.6,8,1
1985/7/28,28.0,8,1,33.1,8,1
1985/7/29,27.8,8,1,32.7,8,1
1985/7/30,28.3,8,1,34.0,8,1
1985/7/31,28.1,8,1,32.1,8,1
1985/8/1,27.8,8,1,31.5,8,1
1985/8/2,28.0,8,1,32.0,8,1
1985/8/3,27.8,8,1,32.2,8,1
1985/8/4,27.8,8,1,32.2,8,1
1985/8/5,27.8,8,1,31.5,8,1
1985/8/6,27.3,8,1,31.2,8,1
1985/8/7,26.6,8,1,29.8,8,1
1985/8/8,27.4,8,1,31.0,8,1
1985/8/9,27.1,8,1,30.1,8,1
1985/8/10,25.8,8,1,29.7,8,1
1985/8/11,24.7,8,1,25.6,8,1
1985/8/12,27.3,8,1,29.7,8,1
1985/8/13,27.4,8,1,31.6,8,1
1985/8/14,27.2,8,1,31.1,8,1
1985/8/15,27.4,8,1,30.8,8,1
1985/8/16,28.3,8,1,32.4,8,1
1985/8/17,28.3,8,1,32.8,8,1
1985/8/18,28.5,8,1,33.5,8,1
1985/8/19,27.8,8,1,31.5,8,1
1985/8/20,24.8,8,1,26.0,8,1
1985/8/21,26.2,8,1,29.8,8,1
1985/8/22,26.1,8,1,30.8,8,1
1985/8/23,25.6,8,1,30.2,8,1
1985/8/24,25.5,8,1,30.7,8,1
1985/8/25,25.7,8,1,30.6,8,1
1985/8/26,26.1,8,1,30.2,8,1
1985/8/27,26.3,8,1,30.3,8,1
1985/8/28,26.8,8,1,31.0,8,1
1985/8/29,28.0,8,1,32.9,8,1
1985/8/30,26.2,8,1,31.2,8,1
1985/8/31,27.2,8,1,30.4,8,1
1985/9/1,28.1,8,1,31.1,8,1
1985/9/2,28.3,8,1,33.6,8,1
1985/9/3,26.1,8,1,29.4,8,1
1985/9/4,26.7,8,1,30.5,8,1
1985/9/5,27.6,8,1,31.6,8,1
1985/9/6,26.6,8,1,31.1,8,1
1985/9/7,25.8,8,1,29.8,8,1
1985/9/8,26.4,8,1,30.3,8,1
1985/9/9,25.3,8,1,29.3,8,1
1985/9/10,25.9,8,1,29.3,8,1
1985/9/11,23.8,8,1,26.3,8,1
1985/9/12,23.6,8,1,25.7,8,1
1985/9/13,24.4,8,1,29.1,8,1
1985/9/14,22.3,8,1,25.7,8,1
1985/9/15,17.7,8,1,19.1,8,1
1985/9/16,18.0,8,1,19.4,8,1
1985/9/17,21.3,8,1,24.4,8,1
1985/9/18,21.4,8,1,25.8,8,1
1985/9/19,23.3,8,1,27.3,8,1
1985/9/20,23.5,8,1,27.4,8,1
1985/9/21,22.6,8,1,24.7,8,1
1985/9/22,22.4,8,1,26.5,8,1
1985/9/23,16.9,8,1,19.4,8,1
1985/9/24,15.4,8,1,16.1,8,1
1985/9/25,19.2,8,1,21.5,8,1
1985/9/26,22.0,8,1,26.1,8,1
1985/9/27,19.2,8,1,22.0,8,1
1985/9/28,15.8,8,1,17.7,8,1
1985/9/29,16.3,8,1,17.2,8,1
1985/9/30,20.1,8,1,25.3,8,1
1985/10/1,21.2,8,1,25.9,8,1
1985/10/2,19.7,8,1,23.9,8,1
1985/10/3,19.4,8,1,24.1,8,1
1985/10/4,20.1,8,1,24.5,8,1
1985/10/5,19.0,8,1,22.4,8,1
1985/10/6,16.7,8,1,17.7,8,1
1985/10/7,21.0,8,1,26.8,8,1
1985/10/8,20.2,8,1,24.9,8,1
1985/10/9,19.7,8,1,24.4,8,1
1985/10/10,20.4,8,1,24.3,8,1
1985/10/11,19.6,8,1,20.5,8,1
1985/10/12,22.8,8,1,26.5,8,1
1985/10/13,24.9,8,1,28.2,8,1
1985/10/14,17.0,8,1,24.0,8,1
1985/10/15,15.4,8,1,19.0,8,1
1985/10/16,16.4,8,1,19.6,8,1
1985/10/17,17.6,8,1,22.6,8,1
1985/10/18,13.6,8,1,14.7,8,1
1985/10/19,14.2,8,1,18.2,8,1
1985/10/20,14.4,8,1,17.1,8,1
1985/10/21,15.8,8,1,19.5,8,1
1985/10/22,14.3,8,1,17.6,8,1
1985/10/23,16.0,8,1,20.6,8,1
1985/10/24,17.1,8,1,23.2,8,1
1985/10/25,14.4,8,1,18.6,8,1
1985/10/26,12.4,8,1,14.9,8,1
1985/10/27,15.7,8,1,22.4,8,1
1985/10/28,14.0,8,1,18.3,8,1
1985/10/29,12.8,8,1,15.8,8,1
1985/10/30,14.9,8,1,16.9,8,1
1985/10/31,17.5,8,1,21.0,8,1
1985/11/1,15.1,8,1,16.0,8,1
1985/11/2,14.5,8,1,19.2,8,1
1985/11/3,12.8,8,1,16.5,8,1
1985/11/4,14.5,8,1,19.8,8,1
1985/11/5,16.0,8,1,19.5,8,1
1985/11/6,14.3,8,1,15.0,8,1
1985/11/7,16.4,8,1,18.4,8,1
1985/11/8,18.2,8,1,23.3,8,1
1985/11/9,18.0,8,1,21.8,8,1
1985/11/10,17.0,8,1,20.7,8,1
1985/11/11,15.2,8,1,19.5,8,1
1985/11/12,15.1,8,1,19.4,8,1
1985/11/13,12.4,8,1,17.0,8,1
1985/11/14,12.1,8,1,16.6,8,1
1985/11/15,11.6,8,1,15.6,8,1
1985/11/16,10.0,8,1,12.8,8,1
1985/11/17,12.2,8,1,17.2,8,1
1985/11/18,12.0,8,1,16.6,8,1
1985/11/19,11.4,8,1,15.4,8,1
1985/11/20,9.4,8,1,12.4,8,1
1985/11/21,11.4,8,1,16.5,8,1
1985/11/22,13.6,8,1,17.5,8,1
1985/11/23,18.4,8,1,22.3,8,1
1985/11/24,10.6,8,1,16.0,8,1
1985/11/25,8.8,8,1,15.1,8,1
1985/11/26,8.9,8,1,14.2,8,1
1985/11/27,9.7,8,1,13.4,8,1
1985/11/28,12.7,8,1,17.5,8,1
1985/11/29,10.8,8,1,14.7,8,1
1985/11/30,7.4,8,1,10.7,8,1
1985/12/1,9.5,8,1,14.2,8,1
1985/12/2,11.4,8,1,17.0,8,1
1985/12/3,10.1,8,1,14.6,8,1
1985/12/4,11.3,8,1,17.6,8,1
1985/12/5,12.1,8,1,15.6,8,1
1985/12/6,10.9,8,1,13.8,8,1
1985/12/7,7.8,8,1,9.3,8,1
1985/12/8,8.8,8,1,11.3,8,1
1985/12/9,8.5,8,1,13.1,8,1
1985/12/10,5.0,8,1,9.0,8,1
1985/12/11,5.0,8,1,8.5,8,1
1985/12/12,5.1,8,1,9.9,8,1
1985/12/13,5.6,8,1,10.8,8,1
1985/12/14,9.1,8,1,13.0,8,1
1985/12/15,5.5,8,1,8.9,8,1
1985/12/16,3.2,8,1,6.7,8,1
1985/12/17,2.9,8,1,8.1,8,1
1985/12/18,4.2,8,1,8.5,8,1
1985/12/19,5.8,8,1,12.4,8,1
1985/12/20,5.8,8,1,10.1,8,1
1985/12/21,5.5,8,1,10.1,8,1
1985/12/22,2.8,8,1,4.0,8,1
1985/12/23,6.6,8,1,10.2,8,1
1985/12/24,5.5,8,1,8.5,8,1
1985/12/25,4.9,8,1,8.0,8,1
1985/12/26,6.6,8,1,9.9,8,1
1985/12/27,6.8,8,1,12.9,8,1
1985/12/28,5.8,8,1,8.5,8,1
1985/12/29,8.1,8,1,13.6,8,1
1985/12/30,12.5,8,1,18.2,8,1
1985/12/31,12.9,8,1,16.4,8,1
1986/1/1,7.7,8,1,9.1,8,1
1986/1/2,6.2,8,1,10.4,8,1
1986/1/3,3.6,8,1,6.7,8,1
1986/1/4,3.9,8,1,6.7,8,1
1986/1/5,5.0,8,1,8.5,8,1
1986/1/6,2.5,8,1,6.6,8,1
1986/1/7,3.9,8,1,10.0,8,1
1986/1/8,5.6,8,1,11.1,8,1
1986/1/9,4.1,8,1,7.3,8,1
1986/1/10,3.3,8,1,8.4,8,1
1986/1/11,2.4,8,1,6.6,8,1
1986/1/12,3.6,8,1,9.2,8,1
1986/1/13,4.2,8,1,9.2,8,1
1986/1/14,3.9,8,1,8.1,8,1
1986/1/15,5.4,8,1,11.1,8,1
1986/1/16,3.6,8,1,5.8,8,1
1986/1/17,6.1,8,1,10.4,8,1
1986/1/18,5.3,8,1,10.5,8,1
1986/1/19,5.0,8,1,8.9,8,1
1986/1/20,4.6,8,1,7.1,8,1
1986/1/21,4.5,8,1,7.1,8,1
1986/1/22,3.1,8,1,7.9,8,1
1986/1/23,2.8,8,1,7.7,8,1
1986/1/24,2.7,8,1,6.7,8,1
1986/1/25,3.0,8,1,6.5,8,1
1986/1/26,2.4,8,1,5.4,8,1
1986/1/27,2.2,8,1,6.5,8,1
1986/1/28,3.7,8,1,9.4,8,1
1986/1/29,3.8,8,1,6.5,8,1
1986/1/30,4.2,8,1,8.2,8,1
1986/1/31,5.8,8,1,10.4,8,1
1986/2/1,3.7,8,1,6.1,8,1
1986/2/2,4.8,8,1,8.7,8,1
1986/2/3,7.0,8,1,13.3,8,1
1986/2/4,4.0,8,1,6.3,8,1
1986/2/5,3.0,8,1,8.1,8,1
1986/2/6,2.7,8,1,5.7,8,1
1986/2/7,3.6,8,1,6.7,8,1
1986/2/8,1.3,8,1,3.5,8,1
1986/2/9,2.6,8,1,8.4,8,1
1986/2/10,2.9,8,1,8.1,8,1
1986/2/11,0.9,8,1,2.0,8,1
1986/2/12,4.5,8,1,9.5,8,1
1986/2/13,5.3,8,1,9.9,8,1
1986/2/14,7.5,8,1,11.8,8,1
1986/2/15,5.5,8,1,7.8,8,1
1986/2/16,2.1,8,1,5.5,8,1
1986/2/17,3.0,8,1,7.8,8,1
1986/2/18,0.5,8,1,2.6,8,1
1986/2/19,2.4,8,1,5.9,8,1
1986/2/20,3.8,8,1,6.7,8,1
1986/2/21,4.3,8,1,7.8,8,1
1986/2/22,4.4,8,1,8.0,8,1
1986/2/23,6.3,8,1,12.4,8,1
1986/2/24,4.5,8,1,8.5,8,1
1986/2/25,3.1,8,1,7.8,8,1
1986/2/26,4.3,8,1,9.5,8,1
1986/2/27,5.5,8,1,10.2,8,1
1986/2/28,5.2,8,1,9.9,8,1
1986/3/1,5.6,8,1,10.9,8,1
1986/3/2,5.0,8,1,9.6,8,1
1986/3/3,5.0,8,1,11.2,8,1
1986/3/4,3.6,8,1,6.5,8,1
1986/3/5,4.5,8,1,9.8,8,1
1986/3/6,4.7,8,1,9.1,8,1
1986/3/7,6.9,8,1,11.6,8,1
1986/3/8,9.3,8,1,14.2,8,1
1986/3/9,11.3,8,1,18.0,8,1
1986/3/10,14.1,8,1,15.6,8,1
1986/3/11,7.5,8,1,13.6,8,1
1986/3/12,7.1,8,1,10.1,8,1
1986/3/13,9.7,8,1,14.4,8,1
1986/3/14,4.8,8,1,9.4,8,1
1986/3/15,4.3,8,1,6.6,8,1
1986/3/16,9.9,8,1,15.3,8,1
1986/3/17,7.6,8,1,13.2,8,1
1986/3/18,7.1,8,1,9.6,8,1
1986/3/19,6.8,8,1,8.7,8,1
1986/3/20,9.7,8,1,14.8,8,1
1986/3/21,8.7,8,1,13.4,8,1
1986/3/22,5.9,8,1,8.0,8,1
1986/3/23,2.1,8,1,4.8,8,1
1986/3/24,7.2,8,1,11.6,8,1
1986/3/25,7.3,8,1,11.8,8,1
1986/3/26,8.7,8,1,13.5,8,1
1986/3/27,11.7,8,1,16.9,8,1
1986/3/28,7.9,8,1,12.2,8,1
1986/3/29,6.9,8,1,10.0,8,1
1986/3/30,8.5,8,1,11.6,8,1
1986/3/31,10.1,8,1,15.8,8,1
1986/4/1,9.4,8,1,13.4,8,1
1986/4/2,11.9,8,1,16.3,8,1
1986/4/3,9.9,8,1,12.8,8,1
1986/4/4,11.8,8,1,15.5,8,1
1986/4/5,13.0,8,1,19.7,8,1
1986/4/6,12.3,8,1,20.3,8,1
1986/4/7,8.8,8,1,13.0,8,1
1986/4/8,10.1,8,1,15.0,8,1
1986/4/9,16.0,8,1,20.5,8,1
1986/4/10,15.8,8,1,18.4,8,1
1986/4/11,12.4,8,1,17.0,8,1
1986/4/12,9.9,8,1,14.2,8,1
1986/4/13,11.9,8,1,17.6,8,1
1986/4/14,13.2,8,1,20.5,8,1
1986/4/15,11.7,8,1,13.6,8,1
1986/4/16,12.8,8,1,17.8,8,1
1986/4/17,11.0,8,1,15.5,8,1
1986/4/18,13.3,8,1,17.6,8,1
1986/4/19,13.3,8,1,14.7,8,1
1986/4/20,13.9,8,1,17.2,8,1
1986/4/21,15.5,8,1,20.2,8,1
1986/4/22,14.9,8,1,16.3,8,1
1986/4/23,16.9,8,1,23.0,8,1
1986/4/24,15.5,8,1,20.3,8,1
1986/4/25,17.5,8,1,20.9,8,1
1986/4/26,18.1,8,1,22.8,8,1
1986/4/27,18.1,8,1,22.1,8,1
1986/4/28,14.5,8,1,20.7,8,1
1986/4/29,13.8,8,1,17.9,8,1
1986/4/30,15.3,8,1,20.1,8,1
1986/5/1,16.5,8,1,20.6,8,1
1986/5/2,16.9,8,1,18.2,8,1
1986/5/3,14.7,8,1,17.2,8,1
1986/5/4,14.9,8,1,18.4,8,1
1986/5/5,14.6,8,1,18.8,8,1
1986/5/6,15.0,8,1,17.8,8,1
1986/5/7,17.8,8,1,22.8,8,1
1986/5/8,19.8,8,1,25.9,8,1
1986/5/9,19.8,8,1,23.6,8,1
1986/5/10,16.9,8,1,20.9,8,1
1986/5/11,15.8,8,1,18.8,8,1
1986/5/12,16.1,8,1,19.2,8,1
1986/5/13,16.7,8,1,21.2,8,1
1986/5/14,16.7,8,1,19.9,8,1
1986/5/15,17.8,8,1,22.9,8,1
1986/5/16,16.8,8,1,22.4,8,1
1986/5/17,17.7,8,1,22.5,8,1
1986/5/18,18.7,8,1,23.0,8,1
1986/5/19,20.2,8,1,22.4,8,1
1986/5/20,16.7,8,1,20.1,8,1
1986/5/21,14.3,8,1,17.4,8,1
1986/5/22,14.6,8,1,17.8,8,1
1986/5/23,15.8,8,1,20.4,8,1
1986/5/24,18.7,8,1,22.3,8,1
1986/5/25,19.6,8,1,23.6,8,1
1986/5/26,16.0,8,1,20.3,8,1
1986/5/27,17.3,8,1,22.8,8,1
1986/5/28,18.9,8,1,22.4,8,1
1986/5/29,18.0,8,1,21.2,8,1
1986/5/30,17.1,8,1,17.9,8,1
1986/5/31,20.1,8,1,25.5,8,1
1986/6/1,21.3,8,1,25.3,8,1
1986/6/2,21.8,8,1,26.2,8,1
1986/6/3,20.7,8,1,23.2,8,1
1986/6/4,17.9,8,1,21.4,8,1
1986/6/5,16.9,8,1,21.5,8,1
1986/6/6,14.5,8,1,15.4,8,1
1986/6/7,17.0,8,1,18.9,8,1
1986/6/8,19.3,8,1,23.7,8,1
1986/6/9,21.4,8,1,26.2,8,1
1986/6/10,20.7,8,1,24.8,8,1
1986/6/11,20.3,8,1,25.2,8,1
1986/6/12,20.0,8,1,25.6,8,1
1986/6/13,20.0,8,1,24.9,8,1
1986/6/14,20.3,8,1,23.6,8,1
1986/6/15,21.9,8,1,26.1,8,1
1986/6/16,22.1,8,1,25.3,8,1
1986/6/17,22.3,8,1,23.9,8,1
1986/6/18,23.6,8,1,29.0,8,1
1986/6/19,23.4,8,1,27.6,8,1
1986/6/20,22.6,8,1,27.1,8,1
1986/6/21,18.0,8,1,20.6,8,1
1986/6/22,20.4,8,1,24.7,8,1
1986/6/23,20.8,8,1,23.4,8,1
1986/6/24,20.7,8,1,23.2,8,1
1986/6/25,22.1,8,1,24.2,8,1
1986/6/26,23.2,8,1,31.2,8,1
1986/6/27,21.6,8,1,24.3,8,1
1986/6/28,21.1,8,1,24.6,8,1
1986/6/29,16.7,8,1,18.9,8,1
1986/6/30,17.1,8,1,18.2,8,1
1986/7/1,21.3,8,1,26.1,8,1
1986/7/2,17.8,8,1,19.2,8,1
1986/7/3,18.0,8,1,20.6,8,1
1986/7/4,20.4,8,1,24.7,8,1
1986/7/5,21.4,8,1,25.3,8,1
1986/7/6,23.9,8,1,28.6,8,1
1986/7/7,20.6,8,1,22.2,8,1
1986/7/8,22.3,8,1,26.3,8,1
1986/7/9,23.7,8,1,28.4,8,1
1986/7/10,23.2,8,1,25.2,8,1
1986/7/11,23.5,8,1,26.3,8,1
1986/7/12,23.9,8,1,27.9,8,1
1986/7/13,23.8,8,1,26.3,8,1
1986/7/14,25.1,8,1,30.2,8,1
1986/7/15,24.8,8,1,26.2,8,1
1986/7/16,23.8,8,1,27.1,8,1
1986/7/17,22.6,8,1,25.3,8,1
1986/7/18,26.0,8,1,32.0,8,1
1986/7/19,26.9,8,1,32.5,8,1
1986/7/20,20.9,8,1,22.3,8,1
1986/7/21,20.4,8,1,23.4,8,1
1986/7/22,19.9,8,1,21.3,8,1
1986/7/23,24.2,8,1,29.8,8,1
1986/7/24,24.5,8,1,28.7,8,1
1986/7/25,23.5,8,1,26.9,8,1
1986/7/26,25.4,8,1,29.5,8,1
1986/7/27,26.6,8,1,30.6,8,1
1986/7/28,26.8,8,1,31.1,8,1
1986/7/29,27.3,8,1,31.8,8,1
1986/7/30,27.4,8,1,32.1,8,1
1986/7/31,27.5,8,1,31.7,8,1
1986/8/1,27.4,8,1,32.5,8,1
1986/8/2,25.7,8,1,29.7,8,1
1986/8/3,25.5,8,1,30.2,8,1
1986/8/4,20.1,8,1,23.7,8,1
1986/8/5,27.2,8,1,32.7,8,1
1986/8/6,27.7,8,1,32.3,8,1
1986/8/7,27.2,8,1,31.4,8,1
1986/8/8,25.8,8,1,29.2,8,1
1986/8/9,26.8,8,1,31.1,8,1
1986/8/10,27.2,8,1,31.6,8,1
1986/8/11,27.1,8,1,31.4,8,1
1986/8/12,26.6,8,1,30.6,8,1
1986/8/13,27.1,8,1,30.3,8,1
1986/8/14,27.2,8,1,30.9,8,1
1986/8/15,26.8,8,1,30.3,8,1
1986/8/16,27.1,8,1,31.6,8,1
1986/8/17,26.8,8,1,31.1,8,1
1986/8/18,25.0,8,1,28.3,8,1
1986/8/19,23.3,8,1,24.1,8,1
1986/8/20,26.1,8,1,29.7,8,1
1986/8/21,27.1,8,1,31.2,8,1
1986/8/22,25.9,8,1,30.0,8,1
1986/8/23,23.4,8,1,25.8,8,1
1986/8/24,23.6,8,1,27.3,8,1
1986/8/25,25.4,8,1,30.5,8,1
