ダウンロードした時刻：2024/07/09 16:09:27

,浜松,浜松,浜松,浜松,浜松,浜松
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
2001/7/13,28.2,8,1,32.2,8,1
2001/7/14,28.8,8,1,33.1,8,1
2001/7/15,28.6,8,1,33.1,8,1
2001/7/16,27.8,8,1,33.6,8,1
2001/7/17,28.1,8,1,32.4,8,1
2001/7/18,27.4,8,1,31.1,8,1
2001/7/19,27.2,8,1,31.4,8,1
2001/7/20,28.0,8,1,32.6,8,1
2001/7/21,27.7,8,1,32.6,8,1
2001/7/22,28.3,8,1,31.7,8,1
2001/7/23,29.3,8,1,34.3,8,1
2001/7/24,31.1,8,1,38.6,8,1
2001/7/25,29.7,8,1,34.1,8,1
2001/7/26,28.8,8,1,33.3,8,1
2001/7/27,26.3,8,1,30.8,8,1
2001/7/28,25.0,8,1,28.7,8,1
2001/7/29,26.0,8,1,30.0,8,1
2001/7/30,27.4,8,1,31.8,8,1
2001/7/31,29.0,8,1,33.0,8,1
2001/8/1,29.2,8,1,34.8,8,1
2001/8/2,27.7,8,1,30.9,8,1
2001/8/3,27.9,8,1,31.7,8,1
2001/8/4,31.7,8,1,39.3,8,1
2001/8/5,26.9,8,1,30.2,8,1
2001/8/6,26.1,8,1,29.7,8,1
2001/8/7,25.3,8,1,28.4,8,1
2001/8/8,25.7,8,1,29.1,8,1
2001/8/9,27.6,8,1,31.4,8,1
2001/8/10,28.1,8,1,34.3,8,1
2001/8/11,26.6,8,1,32.3,8,1
2001/8/12,27.0,8,1,31.0,8,1
2001/8/13,27.6,8,1,32.0,8,1
2001/8/14,28.1,8,1,31.9,8,1
2001/8/15,27.6,8,1,30.8,8,1
2001/8/16,27.5,8,1,31.2,8,1
2001/8/17,26.6,8,1,30.5,8,1
2001/8/18,27.5,8,1,32.5,8,1
2001/8/19,26.0,8,1,30.8,8,1
2001/8/20,25.8,8,1,30.7,8,1
2001/8/21,25.2,8,1,26.8,8,1
2001/8/22,26.9,8,1,32.2,8,1
2001/8/23,27.4,8,1,33.0,8,1
2001/8/24,26.7,8,1,30.8,8,1
2001/8/25,26.8,8,1,31.4,8,1
2001/8/26,26.6,8,1,30.9,8,1
2001/8/27,27.2,8,1,31.3,8,1
2001/8/28,27.4,8,1,32.8,8,1
2001/8/29,26.5,8,1,30.9,8,1
2001/8/30,26.1,8,1,30.4,8,1
2001/8/31,24.4,8,1,27.9,8,1
2001/9/1,25.1,8,1,29.1,8,1
2001/9/2,25.3,8,1,28.2,8,1
2001/9/3,22.9,8,1,24.7,8,1
2001/9/4,24.1,8,1,29.3,8,1
2001/9/5,23.9,8,1,28.2,8,1
2001/9/6,24.1,8,1,28.2,8,1
2001/9/7,23.6,8,1,27.5,8,1
2001/9/8,27.1,8,1,33.3,8,1
2001/9/9,28.0,8,1,31.4,8,1
2001/9/10,24.9,8,1,26.4,8,1
2001/9/11,26.5,8,1,31.3,8,1
2001/9/12,25.7,8,1,30.4,8,1
2001/9/13,24.8,8,1,28.8,8,1
2001/9/14,24.9,8,1,27.7,8,1
2001/9/15,25.7,8,1,30.0,8,1
2001/9/16,26.5,8,1,31.1,8,1
2001/9/17,24.7,8,1,27.0,8,1
2001/9/18,25.6,8,1,29.8,8,1
2001/9/19,25.9,8,1,30.7,8,1
2001/9/20,25.7,8,1,29.2,8,1
2001/9/21,23.6,8,1,29.0,8,1
2001/9/22,18.7,8,1,23.3,8,1
2001/9/23,18.8,8,1,25.6,8,1
2001/9/24,19.3,8,1,25.0,8,1
2001/9/25,21.4,8,1,27.4,8,1
2001/9/26,22.0,8,1,27.4,8,1
2001/9/27,22.6,8,1,26.9,8,1
2001/9/28,23.1,8,1,27.8,8,1
2001/9/29,21.2,8,1,24.9,8,1
2001/9/30,19.8,8,1,23.8,8,1
2001/10/1,21.6,8,1,25.9,8,1
2001/10/2,21.9,8,1,26.2,8,1
2001/10/3,21.5,8,1,27.2,8,1
2001/10/4,22.0,8,1,25.9,8,1
2001/10/5,23.0,8,1,27.0,8,1
2001/10/6,21.8,8,1,26.8,8,1
2001/10/7,21.6,8,1,25.7,8,1
2001/10/8,20.0,8,1,21.7,8,1
2001/10/9,21.9,8,1,27.7,8,1
2001/10/10,19.7,8,1,21.3,8,1
2001/10/11,21.6,8,1,26.6,8,1
2001/10/12,21.0,8,1,25.7,8,1
2001/10/13,20.1,8,1,25.2,8,1
2001/10/14,20.0,8,1,25.7,8,1
2001/10/15,19.6,8,1,24.6,8,1
2001/10/16,19.5,8,1,24.1,8,1
2001/10/17,18.1,8,1,19.5,8,1
2001/10/18,15.7,8,1,17.3,8,1
2001/10/19,15.5,8,1,20.9,8,1
2001/10/20,16.6,8,1,22.2,8,1
2001/10/21,17.7,8,1,21.8,8,1
2001/10/22,18.7,8,1,23.1,8,1
2001/10/23,20.9,8,1,27.2,8,1
2001/10/24,18.7,8,1,23.9,8,1
2001/10/25,18.2,8,1,23.4,8,1
2001/10/26,18.1,8,1,22.7,8,1
2001/10/27,16.9,8,1,22.3,8,1
2001/10/28,16.8,8,1,21.5,8,1
2001/10/29,19.1,8,1,23.9,8,1
2001/10/30,16.5,8,1,21.1,8,1
2001/10/31,16.3,8,1,21.9,8,1
2001/11/1,16.3,8,1,21.5,8,1
2001/11/2,17.7,8,1,23.4,8,1
2001/11/3,14.4,8,1,16.2,8,1
2001/11/4,15.0,8,1,20.8,8,1
2001/11/5,15.4,8,1,18.0,8,1
2001/11/6,16.0,8,1,20.1,8,1
2001/11/7,12.6,8,1,18.3,8,1
2001/11/8,13.7,8,1,17.5,8,1
2001/11/9,15.4,8,1,18.9,8,1
2001/11/10,13.2,8,1,16.1,8,1
2001/11/11,12.8,8,1,18.6,8,1
2001/11/12,13.8,8,1,18.3,8,1
2001/11/13,12.5,8,1,17.2,8,1
2001/11/14,12.4,8,1,17.0,8,1
2001/11/15,11.3,8,1,16.1,8,1
2001/11/16,12.7,8,1,16.8,8,1
2001/11/17,12.5,8,1,16.8,8,1
2001/11/18,11.4,8,1,16.7,8,1
2001/11/19,10.8,8,1,16.3,8,1
2001/11/20,10.7,8,1,16.9,8,1
2001/11/21,11.7,8,1,17.8,8,1
2001/11/22,11.5,8,1,17.7,8,1
2001/11/23,12.3,8,1,19.2,8,1
2001/11/24,11.9,8,1,18.4,8,1
2001/11/25,13.4,8,1,19.7,8,1
2001/11/26,12.3,8,1,15.8,8,1
2001/11/27,8.0,8,1,11.2,8,1
2001/11/28,9.4,8,1,13.9,8,1
2001/11/29,11.6,8,1,15.8,8,1
2001/11/30,13.3,8,1,17.7,8,1
2001/12/1,10.9,8,1,15.4,8,1
2001/12/2,11.5,8,1,16.2,8,1
2001/12/3,11.7,8,1,16.5,8,1
2001/12/4,11.0,8,1,14.9,8,1
2001/12/5,11.5,8,1,16.5,8,1
2001/12/6,11.3,8,1,14.8,8,1
2001/12/7,9.8,8,1,14.9,8,1
2001/12/8,8.8,8,1,13.7,8,1
2001/12/9,9.9,8,1,14.7,8,1
2001/12/10,7.8,8,1,13.2,8,1
2001/12/11,6.7,8,1,11.7,8,1
2001/12/12,7.6,8,1,12.9,8,1
2001/12/13,10.2,8,1,13.1,8,1
2001/12/14,7.1,8,1,10.8,8,1
2001/12/15,5.4,8,1,7.8,8,1
2001/12/16,6.2,8,1,10.2,8,1
2001/12/17,7.2,8,1,11.1,8,1
2001/12/18,7.4,8,1,11.9,8,1
2001/12/19,6.5,8,1,11.6,8,1
2001/12/20,7.4,8,1,12.6,8,1
2001/12/21,5.3,8,1,6.4,8,1
2001/12/22,5.9,8,1,9.9,8,1
2001/12/23,5.2,8,1,9.8,8,1
2001/12/24,7.1,8,1,12.9,8,1
2001/12/25,7.9,8,1,12.5,8,1
2001/12/26,7.4,8,1,11.0,8,1
2001/12/27,6.5,8,1,11.3,8,1
2001/12/28,6.6,8,1,10.6,8,1
2001/12/29,6.0,8,1,11.4,8,1
2001/12/30,5.7,8,1,10.2,8,1
2001/12/31,5.2,8,1,9.5,8,1
2002/1/1,7.0,8,1,12.0,8,1
2002/1/2,4.2,8,1,7.7,8,1
2002/1/3,1.4,8,1,4.7,8,1
2002/1/4,5.5,8,1,9.4,8,1
2002/1/5,6.1,8,1,9.0,8,1
2002/1/6,3.8,8,1,8.3,8,1
2002/1/7,5.8,8,1,10.0,8,1
2002/1/8,5.8,8,1,8.9,8,1
2002/1/9,4.5,8,1,7.9,8,1
2002/1/10,6.9,8,1,11.2,8,1
2002/1/11,8.2,8,1,13.0,8,1
2002/1/12,10.4,8,1,14.4,8,1
2002/1/13,10.9,8,1,15.6,8,1
2002/1/14,9.0,8,1,13.9,8,1
2002/1/15,10.4,8,1,15.4,8,1
2002/1/16,13.0,8,1,17.2,8,1
2002/1/17,9.5,8,1,14.3,8,1
2002/1/18,6.2,8,1,10.3,8,1
2002/1/19,6.5,8,1,11.0,8,1
2002/1/20,8.3,8,1,13.4,8,1
2002/1/21,10.9,8,1,15.6,8,1
2002/1/22,6.8,8,1,10.1,8,1
2002/1/23,4.7,8,1,8.2,8,1
2002/1/24,4.5,8,1,8.5,8,1
2002/1/25,5.7,8,1,11.2,8,1
2002/1/26,6.5,8,1,10.8,8,1
2002/1/27,8.9,8,1,12.9,8,1
2002/1/28,6.3,8,1,9.9,8,1
2002/1/29,3.7,8,1,6.2,8,1
2002/1/30,4.4,8,1,8.5,8,1
2002/1/31,4.4,8,1,9.0,8,1
2002/2/1,5.2,8,1,10.1,8,1
2002/2/2,6.7,8,1,12.1,8,1
2002/2/3,7.2,8,1,9.4,8,1
2002/2/4,7.9,8,1,12.9,8,1
2002/2/5,7.8,8,1,10.1,8,1
2002/2/6,9.7,8,1,14.9,8,1
2002/2/7,8.1,8,1,13.1,8,1
2002/2/8,8.8,8,1,13.7,8,1
2002/2/9,7.7,8,1,12.5,8,1
2002/2/10,4.1,8,1,8.2,8,1
2002/2/11,3.6,8,1,8.7,8,1
2002/2/12,3.4,8,1,7.5,8,1
2002/2/13,4.4,8,1,9.6,8,1
2002/2/14,4.9,8,1,11.3,8,1
2002/2/15,4.8,8,1,10.8,8,1
2002/2/16,5.4,8,1,11.4,8,1
2002/2/17,6.1,8,1,10.8,8,1
2002/2/18,6.4,8,1,11.3,8,1
2002/2/19,3.9,8,1,8.3,8,1
2002/2/20,8.1,8,1,14.1,8,1
2002/2/21,9.9,8,1,15.7,8,1
2002/2/22,11.1,8,1,16.1,8,1
2002/2/23,10.5,8,1,15.6,8,1
2002/2/24,9.2,8,1,14.4,8,1
2002/2/25,8.1,8,1,13.5,8,1
2002/2/26,10.1,8,1,15.0,8,1
2002/2/27,10.3,8,1,15.9,8,1
2002/2/28,10.5,8,1,11.7,8,1
2002/3/1,12.3,8,1,17.0,8,1
2002/3/2,12.9,8,1,19.1,8,1
2002/3/3,8.4,8,1,12.6,8,1
2002/3/4,7.6,8,1,15.1,8,1
2002/3/5,8.9,8,1,12.5,8,1
2002/3/6,12.4,8,1,16.8,8,1
2002/3/7,7.5,8,1,11.8,8,1
2002/3/8,6.8,8,1,12.2,8,1
2002/3/9,8.3,8,1,13.9,8,1
2002/3/10,11.5,8,1,17.4,8,1
2002/3/11,12.2,8,1,17.0,8,1
2002/3/12,12.9,8,1,18.6,8,1
2002/3/13,10.8,8,1,15.8,8,1
2002/3/14,11.5,8,1,17.4,8,1
2002/3/15,14.7,8,1,19.4,8,1
2002/3/16,12.5,8,1,17.0,8,1
2002/3/17,13.4,8,1,18.5,8,1
2002/3/18,13.4,8,1,19.7,8,1
2002/3/19,11.1,8,1,16.0,8,1
2002/3/20,13.9,8,1,19.1,8,1
2002/3/21,14.3,8,1,19.4,8,1
2002/3/22,12.8,8,1,16.1,8,1
2002/3/23,9.5,8,1,14.0,8,1
2002/3/24,8.0,8,1,13.6,8,1
2002/3/25,9.7,8,1,14.8,8,1
2002/3/26,13.4,8,1,19.7,8,1
2002/3/27,12.8,8,1,17.8,8,1
2002/3/28,11.2,8,1,16.0,8,1
2002/3/29,14.1,8,1,16.5,8,1
2002/3/30,16.6,8,1,21.6,8,1
2002/3/31,15.7,8,1,21.2,8,1
2002/4/1,14.8,8,1,19.8,8,1
2002/4/2,18.3,8,1,26.2,8,1
2002/4/3,16.7,8,1,22.0,8,1
2002/4/4,16.3,8,1,23.0,8,1
2002/4/5,15.9,8,1,24.4,8,1
2002/4/6,14.5,8,1,19.7,8,1
2002/4/7,14.4,8,1,16.3,8,1
2002/4/8,18.5,8,1,23.2,8,1
2002/4/9,17.4,8,1,21.1,8,1
2002/4/10,13.4,8,1,17.1,8,1
2002/4/11,13.4,8,1,18.4,8,1
2002/4/12,13.6,8,1,19.9,8,1
2002/4/13,13.6,8,1,19.1,8,1
2002/4/14,15.4,8,1,20.1,8,1
2002/4/15,19.0,8,1,24.1,8,1
2002/4/16,19.6,8,1,22.6,8,1
2002/4/17,18.1,8,1,21.0,8,1
2002/4/18,15.5,8,1,20.0,8,1
2002/4/19,15.6,8,1,20.8,8,1
2002/4/20,15.6,8,1,18.1,8,1
2002/4/21,15.5,8,1,16.5,8,1
2002/4/22,18.6,8,1,25.2,8,1
2002/4/23,18.4,8,1,22.2,8,1
2002/4/24,18.0,8,1,21.3,8,1
2002/4/25,17.2,8,1,20.8,8,1
2002/4/26,13.7,8,1,15.8,8,1
2002/4/27,15.5,8,1,20.4,8,1
2002/4/28,15.2,8,1,20.0,8,1
2002/4/29,16.6,8,1,20.0,8,1
2002/4/30,16.9,8,1,19.7,8,1
2002/5/1,18.7,8,1,21.6,8,1
2002/5/2,19.3,8,1,23.2,8,1
2002/5/3,18.0,8,1,22.3,8,1
2002/5/4,19.0,8,1,22.3,8,1
2002/5/5,22.3,8,1,28.8,8,1
2002/5/6,18.4,8,1,22.4,8,1
2002/5/7,18.1,8,1,20.9,8,1
2002/5/8,20.7,8,1,24.8,8,1
2002/5/9,18.7,8,1,22.0,8,1
2002/5/10,16.1,8,1,17.3,8,1
2002/5/11,18.1,8,1,20.6,8,1
2002/5/12,18.6,8,1,21.8,8,1
2002/5/13,19.4,8,1,23.2,8,1
2002/5/14,19.9,8,1,24.3,8,1
2002/5/15,19.3,8,1,23.1,8,1
2002/5/16,17.1,8,1,18.7,8,1
2002/5/17,16.4,8,1,17.3,8,1
2002/5/18,17.9,8,1,22.0,8,1
2002/5/19,17.7,8,1,23.0,8,1
2002/5/20,18.6,8,1,25.0,8,1
2002/5/21,20.6,8,1,26.0,8,1
2002/5/22,20.3,8,1,24.1,8,1
2002/5/23,19.4,8,1,22.3,8,1
2002/5/24,21.6,8,1,28.4,8,1
2002/5/25,20.8,8,1,27.7,8,1
2002/5/26,21.4,8,1,26.2,8,1
2002/5/27,19.9,8,1,24.7,8,1
2002/5/28,19.6,8,1,26.0,8,1
2002/5/29,20.1,8,1,25.2,8,1
2002/5/30,20.8,8,1,25.5,8,1
2002/5/31,18.2,8,1,20.5,8,1
2002/6/1,21.4,8,1,26.3,8,1
2002/6/2,24.6,8,1,30.7,8,1
2002/6/3,21.4,8,1,25.3,8,1
2002/6/4,22.2,8,1,26.3,8,1
2002/6/5,23.4,8,1,27.8,8,1
2002/6/6,23.0,8,1,26.9,8,1
2002/6/7,22.6,8,1,27.4,8,1
2002/6/8,23.1,8,1,27.0,8,1
2002/6/9,24.9,8,1,30.0,8,1
2002/6/10,23.2,8,1,29.3,8,1
2002/6/11,22.2,8,1,24.2,8,1
2002/6/12,23.0,8,1,25.3,8,1
2002/6/13,21.0,8,1,23.5,8,1
2002/6/14,22.3,8,1,24.6,8,1
2002/6/15,22.9,8,1,27.0,8,1
2002/6/16,22.2,8,1,25.7,8,1
2002/6/17,21.6,8,1,26.0,8,1
2002/6/18,21.8,8,1,27.1,8,1
2002/6/19,23.3,8,1,29.5,8,1
2002/6/20,19.5,8,1,22.0,8,1
2002/6/21,23.5,8,1,30.8,8,1
2002/6/22,22.4,8,1,25.5,8,1
2002/6/23,19.9,8,1,23.1,8,1
2002/6/24,18.6,8,1,20.4,8,1
2002/6/25,18.7,8,1,21.9,8,1
2002/6/26,18.1,8,1,19.1,8,1
2002/6/27,19.7,8,1,23.6,8,1
2002/6/28,20.9,8,1,24.7,8,1
2002/6/29,20.5,8,1,23.9,8,1
2002/6/30,21.7,8,1,25.6,8,1
2002/7/1,23.3,8,1,27.2,8,1
2002/7/2,24.7,8,1,28.2,8,1
2002/7/3,25.0,8,1,28.9,8,1
2002/7/4,25.7,8,1,31.2,8,1
2002/7/5,26.0,8,1,30.1,8,1
2002/7/6,25.9,8,1,29.0,8,1
2002/7/7,26.3,8,1,29.2,8,1
2002/7/8,26.9,8,1,31.0,8,1
2002/7/9,27.9,8,1,31.9,8,1
2002/7/10,25.7,8,1,26.7,8,1
2002/7/11,27.6,8,1,32.2,8,1
2002/7/12,26.3,8,1,31.0,8,1
2002/7/13,25.2,8,1,26.7,8,1
2002/7/14,27.0,8,1,29.8,8,1
2002/7/15,26.9,8,1,29.8,8,1
2002/7/16,27.1,8,1,31.9,8,1
2002/7/17,25.0,8,1,27.2,8,1
2002/7/18,25.9,8,1,30.2,8,1
2002/7/19,26.4,8,1,29.5,8,1
2002/7/20,27.1,8,1,30.4,8,1
2002/7/21,27.5,8,1,32.3,8,1
2002/7/22,27.4,8,1,30.9,8,1
2002/7/23,27.9,8,1,31.5,8,1
2002/7/24,29.6,8,1,35.1,8,1
2002/7/25,29.2,8,1,33.6,8,1
2002/7/26,28.8,8,1,32.8,8,1
2002/7/27,28.5,8,1,32.5,8,1
2002/7/28,28.2,8,1,31.9,8,1
2002/7/29,27.2,8,1,29.6,8,1
2002/7/30,28.1,8,1,31.4,8,1
2002/7/31,28.6,8,1,32.7,8,1
2002/8/1,30.3,8,1,36.4,8,1
2002/8/2,29.9,8,1,35.7,8,1
2002/8/3,28.4,8,1,33.1,8,1
2002/8/4,28.6,8,1,33.2,8,1
2002/8/5,29.4,8,1,35.3,8,1
2002/8/6,29.3,8,1,35.1,8,1
2002/8/7,28.5,8,1,32.4,8,1
2002/8/8,28.1,8,1,31.5,8,1
2002/8/9,28.0,8,1,31.3,8,1
2002/8/10,28.1,8,1,31.4,8,1
2002/8/11,28.1,8,1,31.5,8,1
2002/8/12,28.1,8,1,32.4,8,1
2002/8/13,28.0,8,1,32.4,8,1
2002/8/14,28.1,8,1,32.0,8,1
2002/8/15,28.1,8,1,32.0,8,1
2002/8/16,28.3,8,1,33.1,8,1
2002/8/17,29.4,8,1,36.0,8,1
2002/8/18,27.2,8,1,30.7,8,1
2002/8/19,26.9,8,1,30.2,8,1
2002/8/20,27.3,8,1,32.5,8,1
2002/8/21,25.4,8,1,30.4,8,1
2002/8/22,24.9,8,1,29.6,8,1
2002/8/23,23.8,8,1,27.6,8,1
2002/8/24,24.6,8,1,27.2,8,1
2002/8/25,26.4,8,1,30.6,8,1
2002/8/26,26.7,8,1,30.5,8,1
2002/8/27,28.3,8,1,33.1,8,1
2002/8/28,28.7,8,1,32.6,8,1
2002/8/29,28.5,8,1,32.6,8,1
2002/8/30,28.0,8,1,32.4,8,1
2002/8/31,27.8,8,1,31.9,8,1
2002/9/1,27.8,8,1,31.4,8,1
2002/9/2,27.7,8,1,33.1,8,1
2002/9/3,28.1,8,1,32.5,8,1
2002/9/4,28.2,8,1,33.4,8,1
2002/9/5,28.1,8,1,32.5,8,1
2002/9/6,25.4,8,1,30.5,8,1
2002/9/7,25.9,8,1,29.9,8,1
2002/9/8,25.6,8,1,29.8,8,1
2002/9/9,26.5,8,1,31.9,8,1
2002/9/10,26.1,8,1,30.3,8,1
2002/9/11,25.5,8,1,28.7,8,1
2002/9/12,26.3,8,1,30.3,8,1
2002/9/13,27.1,8,1,31.5,8,1
2002/9/14,21.3,8,1,26.4,8,1
2002/9/15,22.1,8,1,25.4,8,1
2002/9/16,22.5,8,1,26.2,8,1
2002/9/17,22.0,8,1,26.2,8,1
2002/9/18,23.3,8,1,27.9,8,1
2002/9/19,22.9,8,1,28.3,8,1
2002/9/20,22.1,8,1,28.4,8,1
2002/9/21,23.4,8,1,28.3,8,1
2002/9/22,21.2,8,1,23.1,8,1
2002/9/23,22.4,8,1,28.1,8,1
2002/9/24,21.1,8,1,25.6,8,1
2002/9/25,21.2,8,1,26.4,8,1
2002/9/26,21.0,8,1,23.7,8,1
2002/9/27,18.5,8,1,20.1,8,1
2002/9/28,21.3,8,1,24.1,8,1
2002/9/29,23.3,8,1,27.5,8,1
2002/9/30,21.6,8,1,25.5,8,1
2002/10/1,19.7,8,1,20.7,8,1
2002/10/2,22.8,8,1,27.6,8,1
2002/10/3,21.3,8,1,26.5,8,1
2002/10/4,22.5,8,1,28.1,8,1
2002/10/5,23.0,8,1,29.1,8,1
2002/10/6,23.0,8,1,27.7,8,1
2002/10/7,23.0,8,1,26.6,8,1
2002/10/8,19.0,8,1,21.1,8,1
2002/10/9,18.0,8,1,22.4,8,1
2002/10/10,19.8,8,1,25.4,8,1
2002/10/11,19.0,8,1,23.3,8,1
2002/10/12,18.6,8,1,24.9,8,1
2002/10/13,18.8,8,1,24.1,8,1
2002/10/14,20.3,8,1,25.7,8,1
2002/10/15,21.5,8,1,26.3,8,1
2002/10/16,19.7,8,1,24.5,8,1
2002/10/17,20.5,8,1,26.6,8,1
2002/10/18,21.6,8,1,26.6,8,1
2002/10/19,20.3,8,1,24.0,8,1
2002/10/20,20.0,8,1,24.2,8,1
2002/10/21,17.5,8,1,18.7,8,1
2002/10/22,17.8,8,1,22.8,8,1
2002/10/23,17.2,8,1,21.6,8,1
2002/10/24,16.5,8,1,21.2,8,1
2002/10/25,17.1,8,1,22.8,8,1
2002/10/26,15.9,8,1,20.1,8,1
2002/10/27,14.4,8,1,18.2,8,1
2002/10/28,12.9,8,1,16.7,8,1
2002/10/29,11.6,8,1,15.7,8,1
2002/10/30,13.2,8,1,18.9,8,1
2002/10/31,14.0,8,1,18.9,8,1
2002/11/1,14.0,8,1,15.0,8,1
2002/11/2,11.1,8,1,15.1,8,1
2002/11/3,11.1,8,1,15.3,8,1
2002/11/4,9.9,8,1,14.1,8,1
2002/11/5,8.8,8,1,12.0,8,1
2002/11/6,9.9,8,1,15.7,8,1
2002/11/7,11.0,8,1,16.2,8,1
2002/11/8,12.6,8,1,18.6,8,1
2002/11/9,9.0,8,1,13.3,8,1
2002/11/10,10.0,8,1,14.6,8,1
2002/11/11,12.0,8,1,17.4,8,1
2002/11/12,14.6,8,1,18.2,8,1
2002/11/13,11.2,8,1,15.7,8,1
2002/11/14,9.3,8,1,13.5,8,1
2002/11/15,11.4,8,1,15.2,8,1
2002/11/16,11.1,8,1,15.2,8,1
2002/11/17,11.7,8,1,17.3,8,1
2002/11/18,12.1,8,1,17.9,8,1
2002/11/19,10.0,8,1,15.6,8,1
2002/11/20,9.3,8,1,14.6,8,1
2002/11/21,12.1,8,1,18.1,8,1
2002/11/22,11.8,8,1,15.3,8,1
2002/11/23,11.7,8,1,14.4,8,1
2002/11/24,14.6,8,1,19.7,8,1
2002/11/25,12.4,8,1,14.6,8,1
2002/11/26,11.4,8,1,15.8,8,1
2002/11/27,8.5,8,1,12.4,8,1
2002/11/28,8.1,8,1,12.7,8,1
2002/11/29,9.6,8,1,15.5,8,1
2002/11/30,11.7,8,1,15.6,8,1
2002/12/1,11.3,8,1,13.0,8,1
2002/12/2,11.1,8,1,16.5,8,1
2002/12/3,11.6,8,1,16.1,8,1
2002/12/4,11.8,8,1,13.6,8,1
2002/12/5,14.5,8,1,19.1,8,1
2002/12/6,12.2,8,1,16.0,8,1
2002/12/7,10.8,8,1,14.0,8,1
2002/12/8,8.5,8,1,10.6,8,1
2002/12/9,6.1,8,1,8.2,8,1
2002/12/10,5.8,8,1,9.7,8,1
2002/12/11,4.1,8,1,7.4,8,1
2002/12/12,5.4,8,1,9.3,8,1
2002/12/13,5.3,8,1,10.0,8,1
2002/12/14,5.2,8,1,10.6,8,1
2002/12/15,7.5,8,1,12.5,8,1
2002/12/16,10.8,8,1,17.0,8,1
2002/12/17,10.8,8,1,16.7,8,1
2002/12/18,9.2,8,1,13.6,8,1
2002/12/19,9.6,8,1,12.7,8,1
2002/12/20,8.9,8,1,12.5,8,1
2002/12/21,8.8,8,1,10.8,8,1
2002/12/22,8.9,8,1,10.5,8,1
2002/12/23,8.4,8,1,12.6,8,1
2002/12/24,10.0,8,1,14.2,8,1
2002/12/25,9.4,8,1,14.3,8,1
2002/12/26,4.4,8,1,7.9,8,1
2002/12/27,3.9,8,1,7.8,8,1
2002/12/28,4.6,8,1,9.6,8,1
2002/12/29,6.3,8,1,10.5,8,1
2002/12/30,6.4,8,1,10.5,8,1
2002/12/31,7.4,8,1,12.4,8,1
2003/1/1,7.0,8,1,11.1,8,1
2003/1/2,4.7,8,1,7.6,8,1
2003/1/3,6.6,8,1,10.1,8,1
2003/1/4,5.8,8,1,8.6,8,1
2003/1/5,2.0,8,1,4.8,8,1
2003/1/6,2.0,8,1,6.5,8,1
2003/1/7,3.7,8,1,8.9,8,1
2003/1/8,5.1,8,1,11.5,8,1
2003/1/9,5.7,8,1,12.0,8,1
2003/1/10,8.0,8,1,12.7,8,1
2003/1/11,8.0,8,1,13.2,8,1
2003/1/12,7.6,8,1,12.7,8,1
2003/1/13,7.3,8,1,12.6,8,1
2003/1/14,8.2,8,1,13.6,8,1
2003/1/15,3.4,8,1,6.9,8,1
2003/1/16,3.6,8,1,8.7,8,1
2003/1/17,8.0,8,1,13.2,8,1
2003/1/18,7.9,8,1,12.2,8,1
2003/1/19,5.2,8,1,9.0,8,1
2003/1/20,6.1,8,1,11.2,8,1
2003/1/21,5.3,8,1,9.1,8,1
2003/1/22,4.2,8,1,7.6,8,1
2003/1/23,6.4,8,1,10.0,8,1
2003/1/24,4.7,8,1,8.8,8,1
2003/1/25,4.9,8,1,10.0,8,1
2003/1/26,6.4,8,1,10.3,8,1
2003/1/27,10.0,8,1,15.8,8,1
2003/1/28,6.3,8,1,10.9,8,1
2003/1/29,0.8,8,1,4.5,8,1
2003/1/30,1.0,8,1,5.4,8,1
2003/1/31,3.5,8,1,7.9,8,1
2003/2/1,4.3,8,1,8.5,8,1
2003/2/2,3.6,8,1,5.8,8,1
2003/2/3,4.8,8,1,10.2,8,1
2003/2/4,4.7,8,1,9.8,8,1
2003/2/5,5.2,8,1,10.2,8,1
2003/2/6,5.1,8,1,9.9,8,1
2003/2/7,6.4,8,1,12.4,8,1
2003/2/8,8.6,8,1,13.2,8,1
2003/2/9,12.6,8,1,18.4,8,1
2003/2/10,11.8,8,1,13.9,8,1
2003/2/11,11.0,8,1,14.4,8,1
2003/2/12,7.7,8,1,11.4,8,1
2003/2/13,5.8,8,1,10.5,8,1
2003/2/14,6.4,8,1,10.8,8,1
2003/2/15,7.7,8,1,12.7,8,1
2003/2/16,7.6,8,1,9.1,8,1
2003/2/17,8.3,8,1,14.5,8,1
2003/2/18,7.2,8,1,12.7,8,1
2003/2/19,6.0,8,1,11.0,8,1
2003/2/20,6.9,8,1,14.1,8,1
2003/2/21,6.8,8,1,12.8,8,1
2003/2/22,7.7,8,1,12.2,8,1
2003/2/23,8.0,8,1,10.2,8,1
2003/2/24,6.4,8,1,9.8,8,1
2003/2/25,7.5,8,1,13.4,8,1
2003/2/26,7.5,8,1,13.7,8,1
2003/2/27,8.3,8,1,13.5,8,1
2003/2/28,7.7,8,1,12.5,8,1
2003/3/1,10.2,8,1,17.2,8,1
2003/3/2,11.1,8,1,15.6,8,1
2003/3/3,9.7,8,1,13.8,8,1
2003/3/4,4.2,8,1,8.1,8,1
2003/3/5,4.8,8,1,10.8,8,1
2003/3/6,7.4,8,1,11.3,8,1
