ダウンロードした時刻：2024/07/10 01:11:24

,横浜,横浜,横浜,横浜,横浜,横浜
年月日,平均気温(℃),平均気温(℃),平均気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,
,,品質情報,均質番号,,品質情報,均質番号
1982/3/7,6.5,8,1,9.8,8,1
1982/3/8,6.0,8,1,8.5,8,1
1982/3/9,8.1,8,1,13.0,8,1
1982/3/10,9.3,8,1,13.8,8,1
1982/3/11,11.3,8,1,17.7,8,1
1982/3/12,11.0,8,1,14.7,8,1
1982/3/13,11.4,8,1,17.4,8,1
1982/3/14,10.1,8,1,13.3,8,1
1982/3/15,12.1,8,1,16.1,8,1
1982/3/16,14.4,8,1,19.7,8,1
1982/3/17,10.2,8,1,13.7,8,1
1982/3/18,8.1,8,1,13.3,8,1
1982/3/19,8.1,8,1,11.1,8,1
1982/3/20,7.2,8,1,8.7,8,1
1982/3/21,9.7,8,1,12.9,8,1
1982/3/22,13.1,8,1,18.8,8,1
1982/3/23,13.2,8,1,18.0,8,1
1982/3/24,11.2,8,1,16.1,8,1
1982/3/25,6.2,8,1,9.0,8,1
1982/3/26,6.6,8,1,11.0,8,1
1982/3/27,7.5,8,1,11.4,8,1
1982/3/28,7.4,8,1,11.7,8,1
1982/3/29,8.2,8,1,12.7,8,1
1982/3/30,12.7,8,1,18.8,8,1
1982/3/31,14.7,8,1,18.3,8,1
1982/4/1,11.7,8,1,16.7,8,1
1982/4/2,11.8,8,1,15.9,8,1
1982/4/3,14.1,8,1,18.6,8,1
1982/4/4,6.6,8,1,9.2,8,1
1982/4/5,9.0,8,1,13.8,8,1
1982/4/6,11.7,8,1,16.7,8,1
1982/4/7,11.6,8,1,12.6,8,1
1982/4/8,13.1,8,1,15.0,8,1
1982/4/9,13.2,8,1,18.8,8,1
1982/4/10,10.8,8,1,16.4,8,1
1982/4/11,11.3,8,1,17.1,8,1
1982/4/12,12.5,8,1,17.6,8,1
1982/4/13,13.4,8,1,17.4,8,1
1982/4/14,14.4,8,1,19.5,8,1
1982/4/15,13.7,8,1,16.0,8,1
1982/4/16,16.2,8,1,22.0,8,1
1982/4/17,12.5,8,1,17.8,8,1
1982/4/18,12.0,8,1,16.8,8,1
1982/4/19,12.8,8,1,17.7,8,1
1982/4/20,15.4,8,1,20.7,8,1
1982/4/21,13.1,8,1,17.1,8,1
1982/4/22,10.4,8,1,14.6,8,1
1982/4/23,12.8,8,1,18.0,8,1
1982/4/24,15.0,8,1,18.9,8,1
1982/4/25,16.7,8,1,21.6,8,1
1982/4/26,17.3,8,1,22.6,8,1
1982/4/27,14.5,8,1,18.4,8,1
1982/4/28,11.9,8,1,13.7,8,1
1982/4/29,15.2,8,1,18.1,8,1
1982/4/30,18.4,8,1,23.1,8,1
1982/5/1,19.6,8,1,22.7,8,1
1982/5/2,20.1,8,1,24.7,8,1
1982/5/3,21.3,8,1,24.5,8,1
1982/5/4,20.8,8,1,25.8,8,1
1982/5/5,18.9,8,1,23.6,8,1
1982/5/6,18.7,8,1,23.8,8,1
1982/5/7,17.1,8,1,19.5,8,1
1982/5/8,19.8,8,1,24.8,8,1
1982/5/9,20.4,8,1,24.9,8,1
1982/5/10,20.8,8,1,25.7,8,1
1982/5/11,21.4,8,1,27.1,8,1
1982/5/12,22.4,8,1,27.2,8,1
1982/5/13,22.8,8,1,27.8,8,1
1982/5/14,19.0,8,1,26.1,8,1
1982/5/15,15.5,8,1,19.6,8,1
1982/5/16,16.8,8,1,21.2,8,1
1982/5/17,18.9,8,1,23.6,8,1
1982/5/18,20.1,8,1,25.2,8,1
1982/5/19,18.6,8,1,22.3,8,1
1982/5/20,14.3,8,1,16.0,8,1
1982/5/21,18.6,8,1,22.7,8,1
1982/5/22,17.4,8,1,22.0,8,1
1982/5/23,17.6,8,1,22.8,8,1
1982/5/24,20.2,8,1,25.5,8,1
1982/5/25,20.8,8,1,24.8,8,1
1982/5/26,20.9,8,1,25.0,8,1
1982/5/27,21.9,8,1,26.7,8,1
1982/5/28,22.7,8,1,26.2,8,1
1982/5/29,23.8,8,1,27.3,8,1
1982/5/30,21.7,8,1,26.6,8,1
1982/5/31,15.9,8,1,19.2,8,1
1982/6/1,17.6,8,1,21.5,8,1
1982/6/2,22.1,8,1,26.3,8,1
1982/6/3,21.6,8,1,23.9,8,1
1982/6/4,17.5,8,1,20.1,8,1
1982/6/5,20.6,8,1,25.2,8,1
1982/6/6,21.3,8,1,24.7,8,1
1982/6/7,20.5,8,1,23.2,8,1
1982/6/8,22.9,8,1,28.4,8,1
1982/6/9,21.0,8,1,27.0,8,1
1982/6/10,21.9,8,1,26.9,8,1
1982/6/11,22.8,8,1,27.1,8,1
1982/6/12,23.9,8,1,28.8,8,1
1982/6/13,23.4,8,1,28.0,8,1
1982/6/14,17.3,8,1,20.0,8,1
1982/6/15,20.3,8,1,25.1,8,1
1982/6/16,21.1,8,1,24.9,8,1
1982/6/17,20.8,8,1,24.9,8,1
1982/6/18,21.2,8,1,25.1,8,1
1982/6/19,20.9,8,1,24.7,8,1
1982/6/20,22.0,8,1,26.5,8,1
1982/6/21,21.5,8,1,24.9,8,1
1982/6/22,21.0,8,1,24.7,8,1
1982/6/23,20.1,8,1,22.3,8,1
1982/6/24,16.8,8,1,18.6,8,1
1982/6/25,19.9,8,1,22.3,8,1
1982/6/26,17.1,8,1,18.7,8,1
1982/6/27,19.6,8,1,24.1,8,1
1982/6/28,21.4,8,1,26.2,8,1
1982/6/29,21.6,8,1,25.8,8,1
1982/6/30,18.5,8,1,21.2,8,1
1982/7/1,18.8,8,1,22.7,8,1
1982/7/2,18.3,8,1,21.0,8,1
1982/7/3,19.8,8,1,24.5,8,1
1982/7/4,19.2,8,1,21.4,8,1
1982/7/5,21.9,8,1,27.3,8,1
1982/7/6,21.9,8,1,24.9,8,1
1982/7/7,20.0,8,1,21.7,8,1
1982/7/8,21.5,8,1,25.7,8,1
1982/7/9,21.3,8,1,25.4,8,1
1982/7/10,23.4,8,1,28.5,8,1
1982/7/11,23.6,8,1,27.7,8,1
1982/7/12,26.8,8,1,31.8,8,1
1982/7/13,23.7,8,1,26.8,8,1
1982/7/14,22.8,8,1,26.7,8,1
1982/7/15,20.6,8,1,24.0,8,1
1982/7/16,19.9,8,1,22.2,8,1
1982/7/17,19.7,8,1,20.9,8,1
1982/7/18,23.5,8,1,27.4,8,1
1982/7/19,22.5,8,1,23.4,8,1
1982/7/20,22.9,8,1,26.3,8,1
1982/7/21,21.8,8,1,24.0,8,1
1982/7/22,22.7,8,1,27.4,8,1
1982/7/23,23.1,8,1,27.7,8,1
1982/7/24,23.7,8,1,27.1,8,1
1982/7/25,21.1,8,1,21.9,8,1
1982/7/26,21.1,8,1,22.4,8,1
1982/7/27,21.4,8,1,23.9,8,1
1982/7/28,22.9,8,1,26.5,8,1
1982/7/29,24.0,8,1,27.7,8,1
1982/7/30,24.2,8,1,27.6,8,1
1982/7/31,24.9,8,1,29.5,8,1
1982/8/1,23.5,8,1,25.1,8,1
1982/8/2,25.9,8,1,29.3,8,1
1982/8/3,24.4,8,1,25.3,8,1
1982/8/4,26.3,8,1,30.9,8,1
1982/8/5,25.1,8,1,29.8,8,1
1982/8/6,25.5,8,1,30.3,8,1
1982/8/7,25.5,8,1,29.8,8,1
1982/8/8,25.4,8,1,29.8,8,1
1982/8/9,25.2,8,1,28.8,8,1
1982/8/10,26.7,8,1,30.5,8,1
1982/8/11,26.4,8,1,30.9,8,1
1982/8/12,24.3,8,1,27.8,8,1
1982/8/13,25.3,8,1,29.6,8,1
1982/8/14,26.6,8,1,31.0,8,1
1982/8/15,24.9,8,1,26.7,8,1
1982/8/16,23.4,8,1,24.5,8,1
1982/8/17,24.4,8,1,27.8,8,1
1982/8/18,26.1,8,1,29.5,8,1
1982/8/19,26.2,8,1,30.0,8,1
1982/8/20,27.1,8,1,31.1,8,1
1982/8/21,27.1,8,1,31.2,8,1
1982/8/22,27.9,8,1,31.4,8,1
1982/8/23,27.6,8,1,31.7,8,1
1982/8/24,27.8,8,1,31.3,8,1
1982/8/25,27.4,8,1,32.2,8,1
1982/8/26,25.8,8,1,30.1,8,1
1982/8/27,26.7,8,1,30.0,8,1
1982/8/28,27.5,8,1,30.7,8,1
1982/8/29,27.9,8,1,31.3,8,1
1982/8/30,25.3,8,1,27.5,8,1
1982/8/31,26.0,8,1,30.2,8,1
1982/9/1,26.4,8,1,30.3,8,1
1982/9/2,25.6,8,1,29.6,8,1
1982/9/3,23.9,8,1,28.7,8,1
1982/9/4,19.6,8,1,22.5,8,1
1982/9/5,21.3,8,1,25.2,8,1
1982/9/6,20.4,8,1,23.0,8,1
1982/9/7,21.3,8,1,24.2,8,1
1982/9/8,21.6,8,1,22.7,8,1
1982/9/9,24.3,8,1,28.4,8,1
1982/9/10,23.6,8,1,27.6,8,1
1982/9/11,20.9,8,1,22.6,8,1
1982/9/12,19.4,8,1,22.3,8,1
1982/9/13,24.7,8,1,31.7,8,1
1982/9/14,22.7,8,1,29.2,8,1
1982/9/15,18.1,8,1,20.1,8,1
1982/9/16,19.9,8,1,24.2,8,1
1982/9/17,20.2,8,1,23.3,8,1
1982/9/18,20.3,8,1,23.4,8,1
1982/9/19,18.4,8,1,20.6,8,1
1982/9/20,18.2,8,1,19.9,8,1
1982/9/21,23.0,8,1,28.2,8,1
1982/9/22,20.6,8,1,23.5,8,1
1982/9/23,17.8,8,1,20.1,8,1
1982/9/24,18.7,8,1,21.1,8,1
1982/9/25,19.8,8,1,24.6,8,1
1982/9/26,25.0,8,1,28.2,8,1
1982/9/27,24.7,8,1,28.6,8,1
1982/9/28,21.4,8,1,23.9,8,1
1982/9/29,20.5,8,1,23.2,8,1
1982/9/30,19.6,8,1,22.6,8,1
1982/10/1,19.2,8,1,22.4,8,1
1982/10/2,16.8,8,1,19.8,8,1
1982/10/3,18.4,8,1,22.8,8,1
1982/10/4,19.0,8,1,23.6,8,1
1982/10/5,19.8,8,1,23.7,8,1
1982/10/6,16.9,8,1,20.0,8,1
1982/10/7,16.9,8,1,18.7,8,1
1982/10/8,15.5,8,1,16.3,8,1
1982/10/9,16.1,8,1,18.6,8,1
1982/10/10,15.5,8,1,18.8,8,1
1982/10/11,14.1,8,1,15.4,8,1
1982/10/12,18.5,8,1,22.1,8,1
1982/10/13,19.3,8,1,24.0,8,1
1982/10/14,19.3,8,1,23.9,8,1
1982/10/15,20.2,8,1,24.1,8,1
1982/10/16,19.5,8,1,24.0,8,1
1982/10/17,13.9,8,1,16.4,8,1
1982/10/18,15.2,8,1,19.0,8,1
1982/10/19,15.4,8,1,17.6,8,1
1982/10/20,20.6,8,1,25.7,8,1
1982/10/21,18.2,8,1,21.9,8,1
1982/10/22,16.8,8,1,20.6,8,1
1982/10/23,16.8,8,1,20.9,8,1
1982/10/24,17.2,8,1,21.9,8,1
1982/10/25,13.1,8,1,18.1,8,1
1982/10/26,13.7,8,1,19.0,8,1
1982/10/27,14.5,8,1,19.2,8,1
1982/10/28,15.6,8,1,20.6,8,1
1982/10/29,16.4,8,1,20.2,8,1
1982/10/30,16.9,8,1,19.8,8,1
1982/10/31,17.0,8,1,20.8,8,1
1982/11/1,19.3,8,1,24.3,8,1
1982/11/2,15.6,8,1,18.5,8,1
1982/11/3,13.7,8,1,16.7,8,1
1982/11/4,14.4,8,1,17.3,8,1
1982/11/5,14.8,8,1,16.9,8,1
1982/11/6,15.4,8,1,18.3,8,1
1982/11/7,13.0,8,1,13.9,8,1
1982/11/8,16.1,8,1,19.3,8,1
1982/11/9,14.9,8,1,16.1,8,1
1982/11/10,14.2,8,1,15.7,8,1
1982/11/11,15.6,8,1,19.3,8,1
1982/11/12,16.2,8,1,19.4,8,1
1982/11/13,15.0,8,1,18.4,8,1
1982/11/14,14.5,8,1,17.8,8,1
1982/11/15,13.8,8,1,15.6,8,1
1982/11/16,16.7,8,1,19.1,8,1
1982/11/17,13.5,8,1,16.6,8,1
1982/11/18,14.0,8,1,17.2,8,1
1982/11/19,14.1,8,1,16.3,8,1
1982/11/20,14.8,8,1,18.1,8,1
1982/11/21,13.4,8,1,15.8,8,1
1982/11/22,14.8,8,1,18.3,8,1
1982/11/23,15.5,8,1,19.3,8,1
1982/11/24,12.8,8,1,16.9,8,1
1982/11/25,8.6,8,1,12.2,8,1
1982/11/26,8.5,8,1,13.8,8,1
1982/11/27,8.5,8,1,12.6,8,1
1982/11/28,7.6,8,1,11.0,8,1
1982/11/29,7.0,8,1,10.3,8,1
1982/11/30,17.6,8,1,23.1,8,1
1982/12/1,13.8,8,1,17.3,8,1
1982/12/2,12.0,8,1,16.6,8,1
1982/12/3,13.8,8,1,17.0,8,1
1982/12/4,12.1,8,1,14.8,8,1
1982/12/5,13.8,8,1,19.2,8,1
1982/12/6,7.4,8,1,12.8,8,1
1982/12/7,5.7,8,1,8.4,8,1
1982/12/8,7.1,8,1,11.1,8,1
1982/12/9,5.9,8,1,9.6,8,1
1982/12/10,7.9,8,1,13.4,8,1
1982/12/11,14.2,8,1,19.2,8,1
1982/12/12,12.7,8,1,18.7,8,1
1982/12/13,8.0,8,1,10.2,8,1
1982/12/14,5.8,8,1,8.7,8,1
1982/12/15,7.0,8,1,10.8,8,1
1982/12/16,8.1,8,1,11.5,8,1
1982/12/17,8.9,8,1,13.3,8,1
1982/12/18,7.5,8,1,11.0,8,1
1982/12/19,5.5,8,1,7.6,8,1
1982/12/20,5.5,8,1,11.1,8,1
1982/12/21,7.8,8,1,12.7,8,1
1982/12/22,7.3,8,1,8.6,8,1
1982/12/23,10.2,8,1,15.6,8,1
1982/12/24,9.6,8,1,14.3,8,1
1982/12/25,8.9,8,1,11.7,8,1
1982/12/26,4.9,8,1,7.5,8,1
1982/12/27,8.1,8,1,12.1,8,1
1982/12/28,8.4,8,1,10.9,8,1
1982/12/29,7.5,8,1,11.1,8,1
1982/12/30,8.3,8,1,12.9,8,1
1982/12/31,5.9,8,1,9.2,8,1
1983/1/1,5.4,8,1,9.8,8,1
1983/1/2,4.4,8,1,7.1,8,1
1983/1/3,4.5,8,1,9.4,8,1
1983/1/4,5.4,8,1,8.0,8,1
1983/1/5,7.2,8,1,14.5,8,1
1983/1/6,7.3,8,1,8.3,8,1
1983/1/7,7.1,8,1,9.2,8,1
1983/1/8,10.7,8,1,15.8,8,1
1983/1/9,7.1,8,1,10.5,8,1
1983/1/10,4.3,8,1,10.4,8,1
1983/1/11,3.3,8,1,7.1,8,1
1983/1/12,6.3,8,1,12.1,8,1
1983/1/13,6.0,8,1,9.8,8,1
1983/1/14,5.3,8,1,9.0,8,1
1983/1/15,4.7,8,1,9.8,8,1
1983/1/16,4.9,8,1,7.8,8,1
1983/1/17,6.1,8,1,10.6,8,1
1983/1/18,3.6,8,1,6.0,8,1
1983/1/19,5.2,8,1,9.4,8,1
1983/1/20,4.6,8,1,8.5,8,1
1983/1/21,4.4,8,1,7.9,8,1
1983/1/22,1.9,8,1,6.3,8,1
1983/1/23,2.5,8,1,6.9,8,1
1983/1/24,5.3,8,1,11.0,8,1
1983/1/25,6.0,8,1,10.6,8,1
1983/1/26,7.5,8,1,13.9,8,1
1983/1/27,7.3,8,1,10.9,8,1
1983/1/28,7.1,8,1,11.4,8,1
1983/1/29,8.2,8,1,13.3,8,1
1983/1/30,9.6,8,1,16.8,8,1
1983/1/31,6.3,8,1,11.1,8,1
1983/2/1,6.2,8,1,9.7,8,1
1983/2/2,4.4,8,1,6.5,8,1
1983/2/3,6.4,8,1,8.4,8,1
1983/2/4,5.9,8,1,9.7,8,1
1983/2/5,5.5,8,1,9.4,8,1
1983/2/6,7.9,8,1,14.5,8,1
1983/2/7,5.7,8,1,11.1,8,1
1983/2/8,5.3,8,1,10.7,8,1
1983/2/9,7.1,8,1,11.9,8,1
1983/2/10,5.5,8,1,9.3,8,1
1983/2/11,4.3,8,1,7.6,8,1
1983/2/12,5.5,8,1,10.6,8,1
1983/2/13,2.6,8,1,9.0,8,1
1983/2/14,3.9,8,1,7.0,8,1
1983/2/15,6.4,8,1,12.6,8,1
1983/2/16,7.0,8,1,10.9,8,1
1983/2/17,1.7,8,1,7.0,8,1
1983/2/18,6.6,8,1,12.5,8,1
1983/2/19,4.9,8,1,10.2,8,1
1983/2/20,5.0,8,1,9.8,8,1
1983/2/21,3.9,8,1,9.5,8,1
1983/2/22,5.2,8,1,9.3,8,1
1983/2/23,6.2,8,1,10.8,8,1
1983/2/24,2.8,8,1,5.9,8,1
1983/2/25,5.9,8,1,9.8,8,1
1983/2/26,5.1,8,1,9.6,8,1
1983/2/27,6.0,8,1,10.8,8,1
1983/2/28,7.8,8,1,11.7,8,1
1983/3/1,9.0,8,1,13.7,8,1
1983/3/2,6.4,8,1,10.2,8,1
1983/3/3,10.8,8,1,17.2,8,1
1983/3/4,6.7,8,1,8.6,8,1
1983/3/5,6.1,8,1,10.3,8,1
1983/3/6,6.3,8,1,11.4,8,1
1983/3/7,5.3,8,1,9.5,8,1
1983/3/8,4.7,8,1,8.8,8,1
1983/3/9,5.6,8,1,9.7,8,1
1983/3/10,5.4,8,1,7.8,8,1
1983/3/11,10.5,8,1,15.8,8,1
1983/3/12,9.1,8,1,12.6,8,1
1983/3/13,7.5,8,1,9.0,8,1
1983/3/14,6.5,8,1,10.7,8,1
1983/3/15,6.8,8,1,11.4,8,1
1983/3/16,7.2,8,1,9.8,8,1
1983/3/17,7.7,8,1,15.0,8,1
1983/3/18,7.1,8,1,11.5,8,1
1983/3/19,7.2,8,1,12.2,8,1
1983/3/20,10.1,8,1,15.2,8,1
1983/3/21,7.6,8,1,11.7,8,1
1983/3/22,11.0,8,1,17.0,8,1
1983/3/23,11.6,8,1,15.6,8,1
1983/3/24,10.1,8,1,12.8,8,1
1983/3/25,7.9,8,1,9.4,8,1
1983/3/26,8.8,8,1,12.0,8,1
1983/3/27,5.6,8,1,8.4,8,1
1983/3/28,8.3,8,1,10.9,8,1
1983/3/29,8.4,8,1,11.2,8,1
1983/3/30,8.2,8,1,10.8,8,1
1983/3/31,9.9,8,1,14.6,8,1
1983/4/1,9.6,8,1,15.4,8,1
1983/4/2,14.5,8,1,19.0,8,1
1983/4/3,12.6,8,1,19.0,8,1
1983/4/4,13.9,8,1,18.4,8,1
1983/4/5,12.3,8,1,16.4,8,1
1983/4/6,14.2,8,1,19.8,8,1
1983/4/7,16.0,8,1,19.4,8,1
1983/4/8,14.2,8,1,16.1,8,1
1983/4/9,13.1,8,1,17.5,8,1
1983/4/10,13.2,8,1,16.8,8,1
1983/4/11,16.1,8,1,21.0,8,1
1983/4/12,12.2,8,1,16.2,8,1
1983/4/13,13.6,8,1,18.7,8,1
1983/4/14,14.4,8,1,19.1,8,1
1983/4/15,15.9,8,1,18.7,8,1
1983/4/16,15.6,8,1,20.0,8,1
1983/4/17,10.2,8,1,11.2,8,1
1983/4/18,13.7,8,1,18.6,8,1
1983/4/19,15.6,8,1,19.3,8,1
1983/4/20,18.4,8,1,24.6,8,1
1983/4/21,13.6,8,1,16.8,8,1
1983/4/22,13.5,8,1,19.4,8,1
1983/4/23,15.8,8,1,20.2,8,1
1983/4/24,16.4,8,1,23.1,8,1
1983/4/25,18.4,8,1,25.2,8,1
1983/4/26,19.0,8,1,25.1,8,1
1983/4/27,20.0,8,1,22.8,8,1
1983/4/28,18.5,8,1,22.6,8,1
1983/4/29,21.4,8,1,24.1,8,1
1983/4/30,14.6,8,1,20.8,8,1
1983/5/1,15.0,8,1,17.7,8,1
1983/5/2,17.0,8,1,21.5,8,1
1983/5/3,17.6,8,1,21.8,8,1
1983/5/4,18.8,8,1,24.1,8,1
1983/5/5,19.4,8,1,24.9,8,1
1983/5/6,15.4,8,1,18.3,8,1
1983/5/7,21.0,8,1,25.1,8,1
1983/5/8,20.3,8,1,25.1,8,1
1983/5/9,17.4,8,1,22.3,8,1
1983/5/10,18.0,8,1,23.3,8,1
1983/5/11,19.6,8,1,24.1,8,1
1983/5/12,19.9,8,1,24.6,8,1
1983/5/13,18.8,8,1,22.9,8,1
1983/5/14,21.9,8,1,28.3,8,1
1983/5/15,18.2,8,1,23.4,8,1
1983/5/16,16.0,8,1,22.0,8,1
1983/5/17,19.7,8,1,25.7,8,1
1983/5/18,16.7,8,1,21.1,8,1
1983/5/19,19.5,8,1,22.9,8,1
1983/5/20,20.5,8,1,25.1,8,1
1983/5/21,20.6,8,1,25.4,8,1
1983/5/22,22.1,8,1,28.2,8,1
1983/5/23,20.3,8,1,23.3,8,1
1983/5/24,19.4,8,1,23.4,8,1
1983/5/25,14.4,8,1,19.7,8,1
1983/5/26,13.9,8,1,17.2,8,1
1983/5/27,17.0,8,1,21.7,8,1
1983/5/28,20.0,8,1,23.2,8,1
1983/5/29,19.4,8,1,22.3,8,1
1983/5/30,21.5,8,1,25.9,8,1
1983/5/31,21.9,8,1,25.9,8,1
1983/6/1,23.3,8,1,28.1,8,1
1983/6/2,21.0,8,1,25.5,8,1
1983/6/3,19.1,8,1,23.2,8,1
1983/6/4,17.9,8,1,21.7,8,1
1983/6/5,18.3,8,1,23.0,8,1
1983/6/6,18.4,8,1,23.2,8,1
1983/6/7,20.0,8,1,24.3,8,1
1983/6/8,21.0,8,1,25.2,8,1
1983/6/9,22.4,8,1,25.8,8,1
1983/6/10,20.7,8,1,25.3,8,1
1983/6/11,17.6,8,1,21.2,8,1
1983/6/12,16.4,8,1,18.8,8,1
1983/6/13,17.8,8,1,19.5,8,1
1983/6/14,21.5,8,1,26.8,8,1
1983/6/15,22.4,8,1,26.5,8,1
1983/6/16,18.0,8,1,22.8,8,1
1983/6/17,18.7,8,1,21.7,8,1
1983/6/18,18.0,8,1,19.0,8,1
1983/6/19,20.5,8,1,24.3,8,1
1983/6/20,20.2,8,1,23.0,8,1
1983/6/21,20.2,8,1,24.2,8,1
1983/6/22,20.4,8,1,25.2,8,1
1983/6/23,17.2,8,1,19.9,8,1
1983/6/24,19.2,8,1,23.3,8,1
1983/6/25,20.9,8,1,24.6,8,1
1983/6/26,17.8,8,1,20.4,8,1
1983/6/27,15.8,8,1,17.4,8,1
1983/6/28,19.4,8,1,23.6,8,1
1983/6/29,21.1,8,1,25.6,8,1
1983/6/30,21.6,8,1,25.5,8,1
1983/7/1,22.2,8,1,25.3,8,1
1983/7/2,22.9,8,1,26.5,8,1
1983/7/3,20.3,8,1,22.1,8,1
1983/7/4,22.5,8,1,26.9,8,1
1983/7/5,20.8,8,1,24.3,8,1
1983/7/6,20.2,8,1,22.6,8,1
1983/7/7,18.5,8,1,21.6,8,1
1983/7/8,16.2,8,1,17.6,8,1
1983/7/9,19.9,8,1,23.9,8,1
1983/7/10,19.1,8,1,22.2,8,1
1983/7/11,17.4,8,1,18.7,8,1
1983/7/12,17.6,8,1,21.7,8,1
1983/7/13,19.7,8,1,23.2,8,1
1983/7/14,23.9,8,1,28.1,8,1
1983/7/15,23.8,8,1,25.3,8,1
1983/7/16,24.8,8,1,27.1,8,1
1983/7/17,22.9,8,1,27.2,8,1
1983/7/18,21.6,8,1,24.1,8,1
1983/7/19,24.3,8,1,29.3,8,1
1983/7/20,24.0,8,1,25.9,8,1
1983/7/21,25.6,8,1,28.7,8,1
1983/7/22,25.9,8,1,28.5,8,1
1983/7/23,26.4,8,1,29.1,8,1
1983/7/24,25.1,8,1,28.4,8,1
1983/7/25,25.7,8,1,30.0,8,1
1983/7/26,26.5,8,1,31.3,8,1
1983/7/27,26.4,8,1,31.3,8,1
1983/7/28,26.9,8,1,31.6,8,1
1983/7/29,27.2,8,1,31.6,8,1
1983/7/30,27.3,8,1,31.3,8,1
1983/7/31,28.2,8,1,32.5,8,1
1983/8/1,25.3,8,1,28.5,8,1
1983/8/2,23.0,8,1,26.2,8,1
1983/8/3,25.6,8,1,30.4,8,1
1983/8/4,27.8,8,1,32.4,8,1
1983/8/5,28.4,8,1,32.2,8,1
1983/8/6,28.3,8,1,32.5,8,1
1983/8/7,28.7,8,1,32.0,8,1
1983/8/8,29.2,8,1,33.5,8,1
1983/8/9,28.4,8,1,33.1,8,1
1983/8/10,26.1,8,1,28.7,8,1
1983/8/11,27.3,8,1,32.0,8,1
1983/8/12,27.5,8,1,31.9,8,1
1983/8/13,27.8,8,1,32.5,8,1
1983/8/14,26.0,8,1,29.7,8,1
1983/8/15,25.1,8,1,26.1,8,1
1983/8/16,26.0,8,1,29.3,8,1
1983/8/17,25.4,8,1,26.4,8,1
1983/8/18,26.5,8,1,29.5,8,1
1983/8/19,29.5,8,1,36.3,8,1
1983/8/20,27.5,8,1,32.8,8,1
1983/8/21,22.8,8,1,24.1,8,1
1983/8/22,25.0,8,1,27.4,8,1
1983/8/23,24.0,8,1,26.1,8,1
1983/8/24,21.5,8,1,22.9,8,1
1983/8/25,26.0,8,1,30.4,8,1
1983/8/26,25.2,8,1,28.6,8,1
1983/8/27,23.6,8,1,26.3,8,1
1983/8/28,24.5,8,1,27.3,8,1
1983/8/29,28.1,8,1,32.2,8,1
1983/8/30,29.1,8,1,33.8,8,1
1983/8/31,27.7,8,1,31.0,8,1
1983/9/1,25.4,8,1,29.5,8,1
1983/9/2,26.3,8,1,29.2,8,1
1983/9/3,26.4,8,1,30.0,8,1
1983/9/4,27.4,8,1,32.0,8,1
1983/9/5,27.6,8,1,32.1,8,1
1983/9/6,27.9,8,1,32.2,8,1
1983/9/7,25.6,8,1,31.6,8,1
1983/9/8,23.0,8,1,25.6,8,1
1983/9/9,22.7,8,1,26.2,8,1
1983/9/10,23.0,8,1,26.1,8,1
1983/9/11,23.4,8,1,26.3,8,1
1983/9/12,26.7,8,1,30.8,8,1
1983/9/13,26.6,8,1,31.2,8,1
1983/9/14,23.9,8,1,26.6,8,1
1983/9/15,19.1,8,1,22.7,8,1
1983/9/16,19.0,8,1,20.4,8,1
1983/9/17,21.3,8,1,25.9,8,1
1983/9/18,20.2,8,1,21.3,8,1
1983/9/19,21.1,8,1,24.4,8,1
1983/9/20,21.1,8,1,23.3,8,1
1983/9/21,20.7,8,1,22.5,8,1
1983/9/22,22.2,8,1,25.4,8,1
1983/9/23,21.1,8,1,24.8,8,1
1983/9/24,17.8,8,1,19.6,8,1
1983/9/25,20.1,8,1,22.8,8,1
1983/9/26,19.4,8,1,21.4,8,1
1983/9/27,15.8,8,1,18.2,8,1
1983/9/28,15.4,8,1,16.5,8,1
1983/9/29,17.4,8,1,21.0,8,1
1983/9/30,17.7,8,1,20.0,8,1
1983/10/1,20.2,8,1,24.9,8,1
1983/10/2,21.6,8,1,25.7,8,1
1983/10/3,21.5,8,1,25.6,8,1
1983/10/4,22.7,8,1,26.8,8,1
1983/10/5,21.8,8,1,25.7,8,1
1983/10/6,18.9,8,1,22.0,8,1
1983/10/7,18.7,8,1,23.0,8,1
1983/10/8,16.0,8,1,17.1,8,1
1983/10/9,18.1,8,1,22.3,8,1
1983/10/10,21.0,8,1,23.5,8,1
1983/10/11,19.1,8,1,23.7,8,1
1983/10/12,16.9,8,1,18.6,8,1
1983/10/13,18.4,8,1,21.5,8,1
1983/10/14,18.7,8,1,21.2,8,1
1983/10/15,16.1,8,1,19.6,8,1
1983/10/16,16.0,8,1,18.6,8,1
1983/10/17,17.2,8,1,20.9,8,1
1983/10/18,16.2,8,1,17.9,8,1
1983/10/19,12.4,8,1,15.9,8,1
1983/10/20,16.6,8,1,20.3,8,1
1983/10/21,14.4,8,1,17.7,8,1
1983/10/22,16.6,8,1,19.6,8,1
1983/10/23,15.3,8,1,17.5,8,1
1983/10/24,12.9,8,1,16.0,8,1
1983/10/25,12.8,8,1,18.1,8,1
1983/10/26,12.8,8,1,17.6,8,1
1983/10/27,15.1,8,1,21.3,8,1
1983/10/28,14.9,8,1,18.7,8,1
1983/10/29,14.7,8,1,21.8,8,1
